Frequency	Signal	Power
6290	-0.7940288	4.1754362e-32
6300	-0.82643737	4.5658017e-33
6310	-0.77620326	5.7934972e-32
6320	-0.65049043	2.9346261e-32
6330	-0.46445256	4.1881547e-32
6340	-0.23935033	9.7183397e-33
6350	-2.3375044e-14	4.0697873e-32
6360	0.22813052	7.3253116e-32
6370	0.42182376	6.8579849e-32
6380	0.56266549	5.4695817e-32
6390	0.63895009	9.1401177e-32
6400	0.64672647	1.3803029e-32
6410	0.58988327	3.4777182e-32
6420	0.47929348	3.6203228e-32
6430	0.3311551	5.6552601e-32
6440	0.16476154	3.7638856e-32
6450	2.0902765e-14	2.1423317e-32
6460	-0.14509754	1.5393834e-32
6470	-0.25644331	2.4022651e-32
6480	-0.32537031	4.0630705e-32
6490	-0.34933153	1.2519002e-32
6500	-0.33176275	5.621252e-32
6510	-0.28116191	1.6713331e-32
6520	-0.20953972	3.4473296e-32
6530	-0.13047532	1.0496223e-32
6540	-0.057057605	3.7544367e-32
6550	-7.7121328e-15	2.5839552e-32
6560	0.033814039	4.5899697e-32
6570	0.042163225	1.8545396e-32
6580	0.027596866	5.1378287e-32
6590	-0.0031791137	1.7916009e-32
6600	-0.040535986	3.3912135e-32
6610	-0.073587283	1.9323822e-32
6620	-0.092037371	2.2373579e-32
6630	-0.08794129	1.8738068e-32
6640	-0.057116947	3.0506573e-32
6650	-7.6304825e-15	3.094487e-32
6660	0.078189936	3.3389216e-32
6670	0.16800645	3.54538e-32
6680	0.25698968	2.1114504e-32
6690	0.33137542	4.41563e-32
6700	0.37806799	3.2190631e-32
6710	0.3866041	6.8972661e-32
6720	0.35083164	4.5345585e-33
6730	0.27006138	2.1778712e-32
6740	0.14951686	7.9664639e-33
6750	2.3093107e-14	2.9528933e-32
6760	-0.1632061	5.0872322e-33
6770	-0.32207256	2.3785437e-32
6780	-0.45798641	7.867355e-33
6790	-0.55406601	1.8129324e-32
6800	-0.59733236	2.5877219e-32
6810	-0.58045236	1.186145e-31
6820	-0.50282085	7.2309976e-32
6830	-0.37083087	8.1290843e-32
6840	-0.19728363	4.9906472e-32
6850	-3.6294547e-14	2.7615368e-32
6860	0.20020259	4.9420424e-32
6870	0.38192119	2.8871919e-32
6880	0.52566942	4.1266034e-32
6890	0.6161602	2.7124296e-32
6900	0.64408603	4.9538552e-32
6910	0.60717659	2.758255e-33
6920	0.5104049	4.2766366e-32
6930	0.36532073	5.876721e-33
6940	0.1886004	3.5771115e-32
6950	2.3122354e-14	1.9279164e-33
6960	-0.18002696	2.789052e-32
6970	-0.3327466	1.2468651e-32
6980	-0.44329485	6.1668545e-32
6990	-0.50229672	9.7800777e-33
7000	-0.50676275	4.6910404e-32
7010	-0.46016558	2.5146888e-32
7020	-0.3717076	5.2562756e-32
7030	-0.25489411	2.6793926e-32
7040	-0.12561529	4.3948715e-32
7050	-1.8710573e-14	5.0840556e-32
