Quadrature Modulation 1GHz: F=1.0E9, FS=10.0E9
Frequency	Signal	Power
6340000	1.3968022	1.6135001e-10
6350000	1	1.6722245e-09
6360000	0.22123174	3.1445252e-10
6370000	-0.64203952	8.1996016e-10
6380000	-1.2600735	6.5663324e-10
6390000	-1.3968022	1.024046e-10
6400000	-1	1.0500759e-10
6410000	-0.22123174	2.6377502e-09
6420000	0.64203952	2.9248674e-10
6430000	1.2600735	1.4113993e-09
6440000	1.3968022	5.3208897e-10
6450000	1	3.4731581e-10
6460000	0.22123174	1.6252767e-09
6470000	-0.64203952	1.2827659e-09
6480000	-1.2600735	5.2166787e-10
6490000	-1.3968022	5.4594533e-10
6500000	-1	7.0324105e-10
6510000	-0.22123174	4.8112998e-11
6520000	0.64203952	1.6563397e-09
6530000	1.2600735	1.5461819e-09
6540000	1.3968022	5.761805e-10
6550000	1	1.0997494e-09
6560000	0.22123174	1.4651135e-09
6570000	-0.64203952	2.8602591e-10
6580000	-1.2600735	6.416454e-10
6590000	-1.3968022	3.9561498e-11
6600000	-1	2.9400566e-09
6610000	-0.22123174	4.6756016e-11
6620000	0.64203952	7.8170834e-10
6630000	1.2600735	2.8884438e-10
6640000	1.3968022	4.1002032e-10
6650000	1	2.8613766e-09
6660000	0.22123174	9.4284494e-10
6670000	-0.64203952	1.0704191e-09
6680000	-1.2600735	1.3146005e-09
6690000	-1.3968022	7.1017392e-10
6700000	-1	7.5816833e-10
6710000	-0.22123174	3.0197303e-10
6720000	0.64203952	1.1070049e-09
6730000	1.2600735	9.9734505e-11
6740000	1.3968022	1.3017313e-09
6750000	1	1.4251244e-10
6760000	0.22123174	7.0121322e-10
6770000	-0.64203952	4.0896505e-10
6780000	-1.2600735	3.2192806e-10
6790000	-1.3968022	2.9886325e-09
6800000	-1	6.0311911e-10
6810000	-0.22123174	3.9738787e-10
6820000	0.64203952	2.3524787e-09
6830000	1.2600735	1.5972258e-10
6840000	1.3968022	1.8829151e-09
6850000	1	5.7149099e-10
6860000	0.22123174	1.2525807e-09
6870000	-0.64203952	3.6523687e-10
6880000	-1.2600735	1.0681081e-09
6890000	-1.3968022	7.3070356e-10
6900000	-1	6.8654615e-10
6910000	-0.22123174	9.5939812e-10
6920000	0.64203952	7.9020639e-10
6930000	1.2600735	2.2198708e-09
6940000	1.3968022	5.5806351e-10
6950000	1	1.1764894e-09
6960000	0.22123174	4.4276947e-10
6970000	-0.64203952	9.7390615e-11
6980000	-1.2600735	2.1553506e-09
6990000	-1.3968022	8.6804045e-10
7000000	-1	6.9087152e-11
7010000	-0.22123174	8.6983279e-10
7020000	0.64203952	2.1642374e-09
7030000	1.2600735	9.7990957e-11
7040000	1.3968022	4.4639035e-10
7050000	1	1.1884351e-09
7060000	0.22123174	5.6480626e-10
7070000	-0.64203952	2.2508496e-09
7080000	-1.2600735	8.0266324e-10
7090000	-1.3968022	9.7618927e-10
7100000	-1	6.9970181e-10
7110000	-0.22123174	7.4585822e-10
7120000	0.64203952	1.0918528e-09
7130000	1.2600735	3.7386787e-10
7140000	1.3968022	1.2838191e-09
7150000	1	5.8643736e-10
7160000	0.22123174	1.9342672e-09
7170000	-0.64203952	1.6424234e-10
7180000	-1.2600735	2.4212391e-09
7190000	-1.3968022	4.0933657e-10
7200000	-1	6.217056e-10
7210000	-0.22123174	3.0827112e-09
7220000	0.64203952	3.3224771e-10
7230000	1.2600735	4.2227734e-10
7240000	1.3968022	7.2433117e-10
7250000	1	1.4725971e-10
7260000	0.22123174	1.3454478e-09
7270000	-0.64203952	1.0310437e-10
7280000	-1.2600735	1.1445657e-09
7290000	-1.3968022	3.1224386e-10
7300000	-1	7.8397557e-10
7310000	-0.22123174	7.3432928e-10
7320000	0.64203952	1.3592168e-09
7330000	1.2600735	1.1066202e-09
7340000	1.3968022	9.745793e-10
7350000	1	2.9571119e-09
7360000	0.22123174	4.2364186e-10
7370000	-0.64203952	2.9836249e-10
7380000	-1.2600735	8.072333e-10
7390000	-1.3968022	4.8267418e-11
7400000	-1	3.0340569e-09
7410000	-0.22123174	4.0811483e-11
7420000	0.64203952	6.6166373e-10
